Externe Nr;Kurzname;X-Koordinate;Y-Koordinate;Z-Koordinate;Langname;Übersetzung
856211;FEZS;8,650906523;49,950654140;;Erzhausen Hp;
910034;FF  H;;;;Frankfurt(M) H/T;
196113;FFAN;7,992519432;50,361793610;;Fachingen (Lahn);
57349;FFAU;8,633780285;50,096692290;;Ffm Hbf Außenbf;
111039;FFAW;8,529162082;50,098992120;;Ff-Höchst Farbw;
911581;FFAWA;;;;Ff-Höchst Farb Ü;
111492;FFBK;8,698037535;50,176613890;;Ff-Berkersheim;
111484;FFBS;8,676172845;50,170239630;;Ff-Frankf Berg;
56325;FFD;9,576614705;50,421266420;;Flieden;
117192;FFDF;9,838342667;50,947747978;;Faßdorf;
111476;FFES;8,655003078;50,158055740;;Ff-Eschersheim;
113811;FFG;8,760834738;50,332717130;;Friedberg (Hess);
911062;FFG H;;;;Friedberg Hohl;
117044;FFGA;8,644170306;50,104814580;;Ffm Galluswarte;
911063;FFGH;8,781109280;50,316405130;;Fbg Görbelheim;
111526;FFGI;8,645326840;50,146404790;;Ffm-Ginnheim;
111203;FFH;8,431246796;50,017398720;;Flörsheim (Main);
190157;FFI;7,583449189;50,238739730;;Filsen;
193052;FFK;8,602767870;50,054627130;;Frankfurter Krz;
56499;FFL;9,743276050;50,896970770;;Ludwigs-Friedlos;
616763;FFLF;8,569771233;50,052916990;;Ffm Flughf Fbf;
110908;FFLU;8,571310043;50,050002108;;Ffm Flughf Regio;
325647;FFME;8,643424410;50,112006530;;Ffm Messe;
110866;FFMK;8,766958502;50,134414980;;Ff-Mainkur;
116855;FFN;8,710938524;50,671619750;;Friedelhausen;
110999;FFND;8,571707622;50,102243230;;Frankfurt-Nied;
212001;ESYB;7,244934988;51,787374790;;Sythen Bbf;
210047;ESYH;7,226158107;51,771425310;;Sythen;
134650;ESYL;8,765541086;52,026834690;;Sylbach;
103622;ESZK;8,599563962;51,672506510;;Salzkotten;
214619;ETEL;7,781145943;51,981172440;;Telgte;
157057;ETIE;6,834154480;51,313584350;;Tiefenbroich;
134908;EUBD;8,637878807;51,988383280;;Ubbedissen;
100743;EUK;7,687743510;51,553270270;;Unna-Königsborn;
103820;EUN;7,692240489;51,539016300;;Unna;
105569;EUNW;7,676382675;51,538891110;;Unna West;
661223;EUR;7,076710140;52,211454390;;Urenco;
102723;EVD;6,688210801;51,597946620;;Voerde;
193045;EVDU;6,678501470;51,605845040;;Voerde       Üst;
100511;EVEB;;;;VEBA    /Bottrop;
107905;EVEG;7,000209610;51,538471890;;Bottr VEBA DB-Gr;
631366;EVLR;7,101660337;51,300101620;;Velb-Rosenhügel;
214650;EVOH;8,056539417;51,943522630;;Vohren;
86264;EVOK;7,872375951;51,358827680;;Volkringhsn;
83337;EVRD;8,143250306;50,980372720;;Vormwald;
86256;EVRO;8,127451445;50,989715800;;Vormwald Dorf;
211151;EVWG;7,034994280;52,208229920;;VEW      /Gronau;
342634;EVWM;7,373538680;52,125264400;;VEW   /Münster/W;
342717;EVWT;7,405812810;51,512499340;;VEW    /Dortmund;
342733;EVWU;7,723277690;51,536171790;;VEW        /Unna;
342758;EVWW;8,487994520;51,345859830;;VEW  /Winterberg;
214643;EWAF;7,985234607;51,949978470;;Warendorf;
60368;DOSC;13,814475120;50,870479590;;Oberschlottwitz;
62372;DOT;13,103018010;51,311771540;;Oschatz;
63149;DOU;13,166251340;51,200194400;;Ostrau;
67231;DOV;12,159048670;50,413230570;;Oelsnitz (Vogtl);
625277;DOZ;14,708580440;50,965964790;;Oberoderwitz;
134445;HEMT;9,382864424;52,046085280;;Emmerthal;
116228;HER;7,205277276;53,360565500;;Emden Rbf;
136291;HESD;10,237756680;52,746471570;;Eschede;
211607;HESH;7,655822796;52,299784190;;Ibbenbüren-Esch;
212548;HESN;7,945483100;52,723889900;;Essen (Oldb);
214452;HESO;7,616284532;53,636190070;;Esens(Ostfriesl);
139428;HESR;9,844359626;52,170696520;;Escherde;
137109;HEST;9,154032454;52,589667530;;Estorf (Weser);
313643;HESW;9,905210670;51,362154940;;Eschenwiese;
137448;HETL;9,124146319;52,999115320;;Etelsen;
137372;HETR;9,231427193;52,783143460;;Eystrup | Bf;
388207;HEVA;7,200062690;53,361070230;;Emden EVAG;
853770;HEVG;7,186631900;53,365132560;;Emden VW DB-Gr;
517052;HEVR;10,050258636;52,753541997;;Eversen;
210989;HEVW;;;;Emden Hbf VW;
138586;HEWA;;;;Einswarden;
130187;HF;10,717891530;52,423529230;;Fallersleben;
138560;HFAH;8,496556830;53,507431680;;Fr-August-Hütte;
136705;HFAL;9,700250254;52,862805240;;Bad Fallingb;
339648;HFAS;7,304013110;52,491585900;;Faserwerke;
655415;HFIS;10,543174500;52,987729120;;Fischerhof;
137190;HFLL;8,993977182;52,331984860;;Frille;
103443;HFRB;;;;Friesenbrücke;
130617;HFRE;9,899034950;51,927829000;;Freden (Leine);
130476;HFRI;9,914778175;51,421583610;;Friedland (Han);
132308;HFST;10,910020200;52,213783760;;Frellstedt;
637918;ERWH;7,458002570;51,405981300;;RWE       /Hagen;
342485;ERWK;7,644713810;51,438507270;;RWE       /Iserl;
195883;ESAS;7,915515991;50,771489260;;Sassenroth;
627927;ESBS;8,437758509;52,010813310;;Bielefelder Str;
83220;ESCA;8,292651249;50,997776590;;Schameder;
196451;ESCF;7,836781537;50,791880060;;Scheuerfeld;
82263;ESCI;7,878801168;51,353514640;;Sanssouci;
134569;ESDB;8,987073490;51,818336150;;Sandebeck;
210179;ESDM;7,675162608;51,988175350;;Sudmühle;
211201;ESEB;7,454669818;51,693583010;;Selm-Beifang;
339606;ESEK;8,572402640;52,019568580;;Sieker Edeka GM;
217018;ESEL;8,713885092;51,770060780;;Sennelager;
211128;ESEM;7,453361738;51,706896570;;Selm;
214932;ESES;8,567797662;51,940449350;;Sennestadt;
134668;ESHM;8,755232401;52,069461260;;Schötmar;
911547;ESHMA;8,758454790;52,066728830;;Schötmar  Awanst;
214940;ESHO;8,610440616;51,908690960;;Schloß Holte;
102707;ESI;6,798361550;51,448789330;;Sigle;
82461;ESIE;8,015841285;50,875675100;;Siegen;
82453;ESIG;8,046216207;50,876599140;;Siegen Ost Gbf;
85589;ESIH;8,473840948;51,258258490;;Siedlinghausen;
85571;ESIL;8,481167269;51,223399790;;Silbach;
637850;ESIS;8,068343530;50,868022120;;Stadt Siegen;
83352;ESKA;8,091619442;50,977680060;;St Keppel Allenb;
103614;ESMD;8,645214697;51,711818580;;Scharmede;
103358;ESMG;7,773758505;51,637066870;;Selmig      Abzw;
83741;ESMU;7,532055493;51,240771080;;Schalksmühle;
103549;ESNH;8,729946613;51,739147988;;Schloß Neuhaus;
897678;ESNS;8,720833429;51,749270970;;Schloß Neuhaus H;
83436;ESON;7,842532182;51,072910260;;Sondern;
103754;ESOT;8,104626610;51,578478810;;Soest;
103069;ESPN;6,636450340;51,623606820;;Spellen;
210583;ESPR;7,620004775;52,041495770;;Münster-Sprakel;
82099;ESRO;7,589171676;51,451238060;;Schwerte Ost;
80168;ESRT;7,558838400;51,442326780;;Schwerte(Ruhr);
910172;ESRTF;;;;Schwerte West;
214890;ESTG;8,420942259;52,017416730;;Steinhagen/Westf;
103366;ESTR;7,328889480;51,469916220;;Stockumer Straße;
115964;ESTU;7,973948009;50,781362940;;Struthütten;
82545;ESW;8,029770834;50,895949310;;Siegen-Weidenau;
111971;FECH;8,917002904;50,255529760;;Nidderau-Eichen;
111195;FED;8,456635691;50,039393360;;Eddersheim;
16477;ABDF;10,875695390;54,192572810;;Beschendorf;
14480;ABE;9,355684390;54,125168500;;Beldorf;
11510;ABF;10,629538450;53,187508610;;Bavendorf;
10637;ABG;10,206250880;53,489849040;;Hmb-Bergedorf;
908663;ABG G;10,183910000;53,487450000;;Hmb-Berged Gbf;
14456;ABGS;9,538093598;54,113608020;;Beringstedt;
11718;ABIL;10,484633060;53,142124060;;Bienenbüttel;
15024;ABK;9,159823335;53,898352550;;Brunsbüttel;
12336;ABLZ;9,876440493;53,324257700;;Buchholz (Nordh);
15040;ABR;9,249277512;54,007945000;;Burg (Dithm);
106923;ABRB;9,867142966;54,315050740;;Bredenbek;
13003;ABRD;10,043826880;54,174391920;;Bordesholm;
17038;ABRM;10,745591630;53,854647060;;Brandenbaum;
12930;ABRS;9,823276170;53,989825770;;Brokstedt;
15420;ABSM;8,867151138;54,133841420;;Büsum;
15685;ABST;8,970027720;54,621413920;;Bredstedt;
202838;MHAR;11,536488400;48,118378430;;München Harras;
201079;MHAU;12,946088610;47,795807990;;Hammerau;
203000;MHDF;11,211340340;47,661468380;;Hechendorf;
20768;MHDT;10,566191380;48,618278180;;Höchstädt/Donau;
205708;MHEB;10,848201440;48,513057450;;Herbertshofen S;
263889;MHEF;12,818663360;48,416602570;;Hebertsfelden;
20644;MHEH;10,848030840;48,529572290;;Herbertshofen;
200386;MHEI;12,609452920;48,213215280;;Heiligenstatt;
200824;MHEM;11,759496570;48,158725420;;Heimstetten;
202531;MHEU;11,967053550;47,871235570;;Heufeld;
361592;MHFG;12,664688130;47,875986600;;Hufschlag Abzw;
202234;MHFM;11,933327890;47,877782020;;Heufeldmühle;
22293;MHFN;10,362372530;48,289375700;;Hirschfelden;
23630;MHGZ;9,827151620;47,646783510;;Hergatz;
138412;MHH;12,969213980;47,827154710;;Hofham;
202648;MHHM;11,839890950;47,750905250;;Hausham;
203513;MHHS;11,388153750;48,133639370;;Harthaus;
203422;MHI;11,170321540;47,997704590;;Herrsching;
200717;MHLK;11,942371140;48,242605330;;Hörlkofen;
22509;MHMG;10,159784510;48,039124610;;Heimertingen;
23572;MHMK;9,901931664;47,628955680;;Heimenkirch;
206565;MHMO;11,714330020;48,309209350;;Hallbergmoos;
21469;MHMR;11,098450890;48,223264290;;Haspelmoor;
22277;MHNS;10,482863980;48,100805660;;Hausen (Schwab);
202762;MHO;11,697202580;47,884361070;;Holzkirchen;
202416;MHOB;11,698448370;48,046970270;;Hohenbrunn;
20396;MHOP;10,653211780;48,803799080;;Hoppingen;
206177;MHP;11,531564250;48,133032990;;Mü Heimeranplatz;
201335;MHPD;12,568257610;47,964142890;;Hörpolding;
201426;MHPF;12,651177330;47,811193740;;Höpfling;
22004;MHPG;10,999268810;47,788797440;;Hohenpeißenberg;
22202;MHPH;10,382441890;48,180455340;;Haupeltshofen;
644054;MHPW;11,530751020;48,133282980;;Mü Heim Pl West;
202093;MHR;11,731178220;48,111196620;;Haar;
20404;MHRG;10,698423620;48,778821450;;Harburg (Schwab);
205062;MHRK;11,509764200;48,043544200;;Höllriegelskr;
720995;MHRS;11,950493230;47,874451030;;Hinrichssegen;
202424;MHSB;11,719115750;48,018767950;;Höhenkrchn-Siegb;
205088;MHSL;11,457475880;47,991301320;;Hohenschäftlarn;
204537;MHSN;11,455445320;48,291448640;;Hebertshausen;
733683;MHSU;11,456122398;48,287933301;;Hebertshsn Üst;
205518;MHT;11,559186910;48,141545930;;Mü Hbf tief;
201020;MHTM;12,934575290;47,700694640;;Hallthurm;
201236;MHUF;12,664935730;47,875585480;;Hufschlag;
203034;MHUG;11,140534690;47,776745240;;Huglfing;
339408;MHUS;12,711559050;48,398695950;;Huldsessen;
20933;MHWG;10,298053740;48,389030550;;Hochwang;
205104;MIC;11,436489300;47,952954400;;Icking;
204602;MIDR;11,379478610;48,352421920;;Markt Indersdorf;
20941;MIHN;10,302140020;48,370183240;;Ichenhausen;
22418;MILT;10,099952110;48,222826850;;Illertissen;
223750;NSCL;11,044318980;49,337974150;;Schwabach-Limb;
300517;NSCU;11,047335420;49,343003300;;Schw-Limbach Üst;
220251;NSD;11,382789970;50,442034010;;Steinbach a Wald;
224865;NSDF;10,875903910;49,506381230;;Siegelsdorf;
261867;NSDO;12,130630810;49,392729000;;Schwarzenf/Opf;
260273;NSE;11,868443680;50,210075740;;Seulbitz;
263053;NSF;11,628123460;49,167640920;;Seubersdorf;
220574;NSFN;10,995000680;50,108665000;;Bad Staffelstein;
260745;NSG;12,228727030;50,077223910;;Schirnding;
108643;NSGN;10,305467050;50,048792930;;Schonungen;
228361;NSHF;11,076191900;50,187835300;;Seehof;
266122;NSHO;11,918814240;50,350120800;;Hof Hbf Stadt 1;
223172;NSHU;11,341499790;49,598272650;;Simmelsd-Hütten;
265041;NSI;13,368497570;48,596683770;;Schalding;
850438;NSIH;12,037663820;48,990789440;;Sinzing;
263103;NSIN;12,032378680;48,997257140;;Sinzing/Regensbg;
264150;NSK;12,721280900;48,833501480;;Straßkirchen;
223131;NSKN;11,336994540;49,528707940;;Speikern;
263178;NSL;11,933778200;48,902385150;;Saal (Donau);
224774;NSLI;10,102454020;49,854381560;;Seligenst (Würz);
228833;NSLN;11,580084690;50,076034370;;Schlömen;
260091;NSLZ;11,747424170;50,316510890;;Selbitz;
220012;NSM;11,704868410;50,154476160;;Stammbach;
223156;NSMA;11,344439630;49,556975580;;Schnaittach M;
850727;NSMT;10,228816830;50,040162110;;Schweinf Mitte;
260430;NSN;12,134585380;50,178907660;;Selb Nord;
263996;NSND;12,672609900;48,897138960;;Sand (Niederbay);
227447;NSNE;10,176884580;49,194072740;;Schnelldorf;
339432;NSNH;12,654458370;48,888404280;;Sand (Ndb) Hafen;
260406;NSOE;12,096608490;50,199071010;;Schönwald(Ofr);
261511;NSOK;11,666653970;49,919648340;;Stockau;
260414;NSP;12,119748040;50,189092420;;Selb-Plößberg;
226530;NSPO;9,411463874;49,784030270;;Stadtprozelten;
264721;NSPU;13,359320180;48,917702850;;Spiegelau;
262238;NSR;11,739265170;49,499483740;;Sulzbach-Rosenbg;
262220;NSRH;11,775224560;49,488999280;;Sulzb Rosenbg H;
260448;NSS;12,126179160;50,174227830;;Selb Stadt;
225722;NSSE;10,240010120;50,038516610;;Schweinf-Sennf;
224717;NSST;10,242979370;50,046295670;;Schweinf Stadt;
263970;NST;12,574007760;48,877048740;;Straubing;
908509;NSTAA;10,750637054;49,943487527;;Staffelbach Bk 1;
908531;NSTAF;10,743770599;49,950557182;;Staffelbach Bk 2;
263293;NSTC;12,623432900;48,882187780;;Straubing Müllv;
229575;NSTD;11,129829700;49,430876700;;Nür Frankenstad;
220335;NSTH;11,282140970;50,306781250;;Stockheim (Ofr);
265751;NSTL;11,971258910;49,543808860;;Amberg Stöllger;
226936;NSTN;10,273582480;49,453217030;;Steinach/R o d T;
220160;NSTS;11,511461120;50,165819000;;Stadtsteinach;
263822;NSTT;12,592593810;48,876473160;;Straubing Ost;
221002;NSU;10,961563730;49,845511900;;Strullendorf;
263954;NSUE;12,356756920;48,884165190;;Sünching;
226274;NSUZ;9,146578329;49,917898770;;Sulzbach (M);
261396;NSW;11,992892520;49,724693280;;Schwarzenb (Pr);
226977;NSWF;10,227195870;49,400801590;;Schweinsdorf;
260075;NSWH;11,796828360;50,316244860;;Stegenwaldhaus;
228130;NSY;11,073694310;50,166268260;;Schney;
261503;NSYB;11,705586380;49,894369290;;Seybothenreuth;
225680;NT;9,854534308;49,939782710;;Thüngen (Ufr);
261578;NTAS;11,937830990;49,622265640;;Thansüß;
261479;NTB;11,894591570;49,801431220;;Trabitz;
227470;NTF;10,680033200;49,200250060;;Triesdorf;
222448;NTG;11,552206060;50,065671240;;Trebgast;
225433;NTHM;9,840183521;49,878303070;;Thüngersheim;
264648;NTRI;13,052431580;48,969918020;;Triefenried;
226134;NTRU;11,072630882;49,708496464;;Trubbachbrücke | Abzw;
262733;NTZ;12,084183520;49,219745830;;Teublitz (Opf);
61184;DOZA;14,710650444;50,963126621;;Oberoderwi Abzw;
61192;DOZO;14,678931190;50,973856610;;Oberoderw Odf;
67124;DP;12,130406050;50,505804590;;Plauen (V) ob Bf;
63404;DPA;13,661624460;51,013318190;;Freit-Potschapp;
67454;DPC;12,156758308;50,501049000;;Plauen-Chrieschw;
63958;DPF;13,226618740;50,707177050;;Pockau-Lengefeld;
60129;DPI;13,927831650;50,962562388;;Pirna;
908771;DPI G;;;;Pirna Gbf;
60731;DPIC;13,933801860;50,968416380;;Pirna-Copitz | Hp;
655373;DPIN;13,935607980;50,977879000;;Pirna-Copitz N;
67223;DPK;12,076118850;50,427575520;;Pirk;
63339;DPL;13,703278560;51,029784930;;Dre-Plauen;
108789;DPM;12,147592310;50,492604760;;Plauen (V) Mitte;
66951;DPO;12,416700310;50,858048840;;Ponitz;
291005;TBS;9,976805892;48,481335880;;Beimerstetten;
293399;TBSB;9,030222370;48,395615820;;B Sebastw-Belsen;
291484;TBSC;9,668645934;47,993891650;;Bad Schussenried;
294744;TBT;8,727099759;48,678594880;;Bad Teinach/Neub;
295204;TBTB;9,386363217;48,810222710;;Beutelsbach;
295964;TBU;9,369071499;48,928315350;;Burgstall (Murr);
291955;TBWA;9,752212186;47,925144400;;Bad Waldsee;
107123;TBWT;9,187476627;49,229984000;;Bad Wimpfen Tal;
296608;TBZ;9,440312073;49,172514380;;Bretzfeld;
296855;TC;10,063952370;49,138489660;;Crailsheim;
294579;TCA;;;;Calmbach;
695387;TCAS;;;;Calmbach Süd;
316091;TCFL;10,050249760;49,132530580;;Flügelau;
852251;TCP;9,526917515;49,201948570;;Cappel;
292243;TCW;8,741847674;48,714655150;;Calw;
293688;TDA;9,117011130;48,746497820;;Dachswald;
294421;TDI;9,066809600;48,823608390;;Ditzingen;
297655;TDIH;9,683632925;49,598275890;;Distelhausen;
294330;TDL;8,617393080;48,112779540;;Deißlingen;
719849;TDLM;8,611911522;48,108632900;;Deißlingen Mitte;
297762;TDM;9,674997018;49,607810480;;Dittigheim;
294900;TDS;8,494912656;48,472038340;;Dornstetten;
292896;TDT;9,454871631;48,616406870;;Dettingen (Teck);
293357;TDU;9,058091031;48,452750620;;Dußlingen;
337774;TDUS;9,070784840;48,451764480;;Steim;
290551;TE;9,300063573;48,738814050;;Esslingen/Neckar;
294991;TEB;8,743788090;48,909857830;;Eutingen (Baden);
290627;TEC;9,525912706;48,715939110;;Ebersbach (Fils);
297416;TED;9,743160038;49,513034550;;Edelfingen;
290759;TEF;9,705125423;48,696523190;;Eislingen (Fils);
293977;TEG;8,810126954;48,489641220;;Ergenzingen;
292383;TEH;9,724416938;48,285692770;;Ehingen (Donau);
842856;TEHA;8,94921747;48,66557304;;Ehningen Kriegb;
293910;TEHN;8,944721722;48,662974310;;Ehningen(b Böbl);
337907;TEHZ;9,715598020;48,278856370;;Zellstoffwerk;
296830;TEI;9,937080308;49,152363970;;Eckartshsn-Ilshf;
291112;TEIN;9,919062449;48,350999770;;Einsingen;
291674;TEK;9,526573406;47,628471500;;Eriskirch;
296939;TEL;10,129687700;48,964139120;;Ellwangen;
852269;TELI;9,305385345;49,148730820;;Ellhofen Gewerbe;
296558;TELL;9,316028320;49,149945040;;Ellhofen;
297366;TELP;9,873437622;49,473117440;;Elpersheim;
290536;TEME;9,275765749;48,747159520;;Essl-Mettingen;
913414;TEMEF;;;;Essl-Mettingen F;
295196;TEN;9,370239059;48,813217190;;Endersbach;
293449;TENG;8,875015296;48,297028380;;Engstlatt;
250951;SWI;7,523419530;50,315765770;;Winningen(Mosel);
253583;SWIG;6,590524183;49,662779560;;Wiltingen (Saar);
251355;SWIH;6,943561040;49,973090740;;Wittlich Hbf;
251918;SWIN;6,407162728;49,608992010;;Wincheringen;
253005;SWK;7,175625482;49,371112470;;Wiebelskirchen;
252924;SWL;7,129367995;49,558764140;;Walhausen (Saar);
251892;SWN;6,441428388;49,672675950;;Wellen (Mosel);
115691;FEDI;8,323546148;50,631809390;;Edingen(Kr Wetz);
53074;FEDN;8,871228129;51,129174830;;Ederbringhausen;
112334;FEF;9,007556712;50,338180000;;Effolderbach;
106831;FEG;;;;Eschwege;
112847;FEGB;8,653571038;49,969111710;;Egelsbach;
52878;FEGN;9,154746522;51,379644820;;Ehringen;
54478;FEGW;9,995925183;51,193108930;;Eschwege West;
913536;FEGWS;9,992999203;51,186127230;;Eschw-Stegmühle;
913537;FEGWW;9,998390484;51,198752410;;Eschw-Wehre;
56119;FEHH;9,101771090;50,708834550;;Ehringshsn(Obhe);
115675;FEHR;8,383865274;50,595044980;;Ehringshsn/Kr We;
117127;FEIM;8,505426017;49,921653350;;Eichmühle;
58503;FEIZ;9,694500182;50,494052390;;Eichenzell;
836585;FEKB;8,693492430;50,560279440;;Gi Erdk Bieber;
836577;FEKM;8,688147050;50,567420550;;Gi Erdk MTG;
115915;FEKW;8,683402618;50,571217720;;Gi Erdkauterweg;
56606;FEL;9,571010964;50,371695850;;Elm;
115428;FELS;8,033018979;50,408296420;;Elz(Kr Lbg/L)Süd;
110114;FELT;8,121594322;50,027560880;;Eltville;
913386;FELTO;;;;Eltville Ost;
115436;FELZ;8,038445185;50,414455160;;Elz(Kr Limbg/La);
196022;FEMS;7,728828461;50,327648770;;Bad Ems;
196014;FEMW;7,705892197;50,330851080;;Bad Ems West;
114520;FEN;8,105531523;50,393757730;;Eschhofen;
107015;FENG;9,999439910;51,199346420;;Eschw Nord DB-Gr;
196253;FENS;7,882283837;50,616441350;;Enspel;
98533;BXF;14,578639180;52,322634970;;Frankft(O)Grenze;
98558;BXFO;14,663357735;51,736171488;;Forst(L) Grenze;
98541;BXG;14,707435630;51,974123520;;Guben Grenze;
98566;BXH;15,032300949;51,286171726;;Horka Grenze;
98525;BXK;14,630632130;52,582436060;;Küstrin-Kietz Gr;
43059;BZA;13,433446884;51,500007352;;Zeischa;
33191;BZF;13,693391760;52,299501050;;Zernsdorf;
863019;BZIG;;;;Ziltendorf DB-Gr;
31799;BZIL;14,616037110;52,199448840;;Ziltendorf;
33969;BZO;13,438668300;52,219051110;;Zossen;
911782;BZO A;13,437711810;52,232693350;;Zossen (Zoa) | Awanst;
30361;BZOO;13,332403350;52,507228420;;Bln Zool Garten;
40014;BZS;13,635046320;52,264732570;;Zeesen;
38075;BZW;;;;Ziltendorf EKO;
63313;DA;13,712825775;51,041866105;;Dresden-Altstadt;
64311;DAB;12,998097590;50,556523520;;Annab-Buchh Süd;
64303;DABM;12,999133160;50,566941830;;Annab-Buch Mi;
64295;DABU;12,998185700;50,579188390;;Annab-Buchh unt;
67256;DAD;12,261026470;50,323487660;;Adorf (Vogtl);
108713;DADG;12,262930870;50,318079479;;Adorf (V) DB-Gr;
61762;DAF;13,981430430;51,092996490;;Arnsdorf (b Dre);
913313;DAF N;13,972510640;51,101682290;;Arnsdorf Nord;
913314;DAF W;13,960880440;51,099930070;;Arnsdorf West;
60442;DAG;13,753509521;50,766403723;;Altenberg (Erzg);
63248;DAMD;12,959641760;50,968905390;;Altmittweida;
60608;DAMH;14,232361460;50,966306450;;Amtshainersdf;
66688;DATL;12,755985560;50,500179750;;Antonsthal;
66613;DAU;12,698482210;50,591732340;;Aue (Sachs);
66910;DAUH;12,379259710;50,506965210;;Auerbach (Vogtl);
66886;DAUO;12,382036930;50,519137200;;Auerb (V) ob Bf;
913623;DNEG;14,223175049;51,020477044;;Neustadt DB-Gr;
61234;DNF;14,611540850;50,986628310;;Neugersdorf;
62174;DNG;13,728661537;51,079842767;;Dre-Neustadt Gbf;
63966;DNGM;13,252992750;50,691183210;;Nennigmühle;
64097;DNH;13,465032578;50,674080022;;Neuhausen (Erzg);
66811;DNHD;12,476091385;50,751255337;;Niederhohndorf;
62448;DNI;13,605961640;51,094595990;;Niederwartha;
913622;DNKG;14,262754690;51,083713630;;Neukirch W DB-Gr;
61309;DNKO;14,320078160;51,090766380;;Neukirch (L) Ost;
61317;DNKW;14,270912980;51,084310650;;Neukirch (L)West;
67025;DNM;12,352584670;50,660111180;;Neumark (Sachs);
62596;DNO;13,293082863;51,060983076;;Nossen;
23424;MIMS;10,214183200;47,559059530;;Immenstadt;
204230;MIN;11,433162990;48,773075600;;Ingolstadt Nord;
21725;MINI;10,868913840;48,311356430;;Inningen;
335679;MINU;11,397903780;48,793735890;;Ingolst Nord Ubf;
202309;MIS;11,679404940;48,226048680;;Ismaning;
206003;MISD;11,476721764;48,728114696;;Ingol Sandrach;
205542;MIT;11,583288640;48,134060740;;Mü Isartor;
23150;MJBS;10,380751760;47,678754680;;Jodbad Sulzbrunn;
201921;MJEB;12,366813270;48,171435690;;Jettenbach;
21030;MJET;10,446685210;48,398627540;;Jettingen;
205252;MJGS;11,087764080;47,666763490;;Jägerhs(b B Kgr);
202275;MJK;11,645819880;48,168235470;;Mü-Johanneskir;
722397;MJUL;12,957006880;48,250932380;;Julbach;
205526;MKA;11,565469270;48,139501600;;Mü Karlsplatz;
200238;MKAG;12,831404190;47,953487040;;Kirchanschöring;
200402;MKAT;12,711627530;48,193827590;;Kastl/Obb;
220590;NZA;10,929878480;50,018286870;;Zapfendorf;
265017;NZAP;11,882680850;50,329312280;;Hof-Neuhof Zapf;
262543;NZF;12,673226890;49,345480560;;Zillendorf;
228858;NZG;9,680886351;50,062408310;;Zollberg;
227652;NZI;10,957885490;49,443949820;;Zirndorf;
355149;NZIK;10,945279930;49,450040210;;Zirndf Kneippa;
226498;NZK;10,638816100;49,993987590;;Zeil Kümm Kiesw;
264671;NZWL;13,226408190;49,020988780;;Zwiesel (Bay);
